Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Wind Chill
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 07:00,2024,2,17,07:00,-8.5,-13.7,66.0,,25.0,10.0,99.9,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 08:00,2024,2,17,08:00,-8.5,-13.0,70.0,,24.0,8.0,99.97,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 09:00,2024,2,17,09:00,-6.9,-12.3,65.0,,27.0,9.0,99.99,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 10:00,2024,2,17,10:00,-5.7,-12.2,60.0,,27.0,9.0,99.95,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 11:00,2024,2,17,11:00,-4.2,-11.9,55.0,,27.0,12.0,99.92,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 12:00,2024,2,17,12:00,-3.1,-12.6,48.0,,25.0,13.0,99.87,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 13:00,2024,2,17,13:00,-1.9,-13.0,43.0,,27.0,12.0,99.73,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 14:00,2024,2,17,14:00,-1.0,-12.3,42.0,,26.0,9.0,99.57,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 15:00,2024,2,17,15:00,-1.2,-10.9,48.0,,24.0,13.0,99.6,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 16:00,2024,2,17,16:00,-2.3,-10.1,55.0,,22.0,11.0,99.61,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 17:00,2024,2,17,17:00,-2.5,-10.3,55.0,,24.0,7.0,99.48,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 18:00,2024,2,17,18:00,-2.5,-9.0,61.0,,25.0,7.0,99.45,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 19:00,2024,2,17,19:00,-3.3,-7.7,72.0,,29.0,6.0,99.38,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 20:00,2024,2,17,20:00,-3.9,-7.7,75.0,,34.0,8.0,99.36,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 21:00,2024,2,17,21:00,-4.0,-7.7,75.0,,,0.0,99.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 22:00,2024,2,17,22:00,-5.3,-8.0,81.0,,,0.0,99.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-17 23:00,2024,2,17,23:00,-5.7,-8.0,83.0,,27.0,3.0,99.26,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 00:00,2024,2,18,00:00,-5.9,-8.0,85.0,,,0.0,99.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 01:00,2024,2,18,01:00,-5.4,-8.4,79.0,,27.0,7.0,99.21,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 02:00,2024,2,18,02:00,-6.2,-8.7,82.0,,28.0,5.0,99.2,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 03:00,2024,2,18,03:00,-7.2,-9.3,85.0,,25.0,8.0,99.23,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 04:00,2024,2,18,04:00,-6.7,-8.7,86.0,,27.0,15.0,99.26,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 05:00,2024,2,18,05:00,-6.8,-9.8,79.0,,27.0,15.0,99.35,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 06:00,2024,2,18,06:00,-7.3,-10.2,80.0,,28.0,12.0,99.46,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 07:00,2024,2,18,07:00,-8.7,-12.9,72.0,,29.0,14.0,99.57,-15.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 08:00,2024,2,18,08:00,-9.1,-13.7,69.0,,27.0,17.0,99.7,-16.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 09:00,2024,2,18,09:00,-8.6,-14.0,65.0,,28.0,18.0,99.77,-16.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 10:00,2024,2,18,10:00,-8.0,-14.6,59.0,,27.0,17.0,99.83,-15.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 11:00,2024,2,18,11:00,-7.2,-14.5,56.0,,28.0,19.0,99.86,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 12:00,2024,2,18,12:00,-6.5,-14.6,52.0,,27.0,22.0,99.9,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 13:00,2024,2,18,13:00,-5.6,-16.5,42.0,,27.0,24.0,99.88,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 14:00,2024,2,18,14:00,-4.8,-17.0,38.0,,27.0,26.0,99.9,-12.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 15:00,2024,2,18,15:00,-4.4,-16.2,39.0,,27.0,25.0,99.97,-12.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 16:00,2024,2,18,16:00,-4.1,-15.3,41.0,,27.0,21.0,100.03,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 17:00,2024,2,18,17:00,-4.4,-14.3,46.0,,28.0,12.0,100.08,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 18:00,2024,2,18,18:00,-4.8,-13.3,51.0,,26.0,7.0,100.13,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 19:00,2024,2,18,19:00,-5.7,-12.4,59.0,,22.0,4.0,100.19,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 20:00,2024,2,18,20:00,-5.8,-11.4,65.0,,21.0,4.0,100.2,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 21:00,2024,2,18,21:00,-6.0,-10.1,73.0,,17.0,3.0,100.18,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 22:00,2024,2,18,22:00,-4.8,-8.8,73.0,,18.0,3.0,100.17,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-18 23:00,2024,2,18,23:00,-4.2,-6.2,86.0,,,0.0,100.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 00:00,2024,2,19,00:00,-3.7,-4.4,95.0,,,0.0,100.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 01:00,2024,2,19,01:00,-3.5,-4.0,96.0,,,0.0,99.91,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 02:00,2024,2,19,02:00,-3.5,-3.8,98.0,,,0.0,99.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 03:00,2024,2,19,03:00,-4.2,-4.3,99.0,,34.0,7.0,99.87,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 04:00,2024,2,19,04:00,-5.1,-5.4,98.0,,,0.0,99.94,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 05:00,2024,2,19,05:00,-5.8,-6.3,97.0,,21.0,4.0,99.99,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 06:00,2024,2,19,06:00,-5.7,-6.3,96.0,,23.0,8.0,100.05,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 07:00,2024,2,19,07:00,-5.1,-5.9,95.0,,25.0,7.0,100.1,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 08:00,2024,2,19,08:00,-4.7,-6.1,90.0,,24.0,8.0,100.16,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 09:00,2024,2,19,09:00,-2.3,-4.9,82.0,,24.0,10.0,100.18,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 10:00,2024,2,19,10:00,-1.3,-4.7,78.0,,26.0,13.0,100.19,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 11:00,2024,2,19,11:00,-1.4,-4.7,78.0,,27.0,16.0,100.25,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 12:00,2024,2,19,12:00,-2.0,-5.8,75.0,,31.0,14.0,100.32,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 13:00,2024,2,19,13:00,-0.6,-8.2,56.0,,28.0,15.0,100.31,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 14:00,2024,2,19,14:00,-0.4,-10.2,48.0,,27.0,17.0,100.34,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 15:00,2024,2,19,15:00,-0.8,-12.1,42.0,,29.0,20.0,100.44,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 16:00,2024,2,19,16:00,-1.2,-13.3,39.0,,30.0,17.0,100.51,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 17:00,2024,2,19,17:00,-1.7,-13.4,41.0,,30.0,17.0,100.64,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 18:00,2024,2,19,18:00,-3.2,-13.7,44.0,,29.0,11.0,100.74,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 19:00,2024,2,19,19:00,-4.1,-14.4,45.0,,28.0,8.0,100.86,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 20:00,2024,2,19,20:00,-4.7,-14.0,48.0,,27.0,11.0,100.96,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 21:00,2024,2,19,21:00,-5.4,-13.9,51.0,,27.0,9.0,101.05,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 22:00,2024,2,19,22:00,-5.8,-13.9,53.0,,28.0,8.0,101.16,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-19 23:00,2024,2,19,23:00,-7.0,-14.3,56.0,,28.0,6.0,101.23,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 00:00,2024,2,20,00:00,-7.4,-15.0,54.0,,29.0,5.0,101.28,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 01:00,2024,2,20,01:00,-7.9,-15.2,56.0,,29.0,7.0,101.37,-12.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 02:00,2024,2,20,02:00,-8.5,-15.4,58.0,,30.0,9.0,101.43,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 03:00,2024,2,20,03:00,-9.3,-15.6,60.0,,29.0,6.0,101.51,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 04:00,2024,2,20,04:00,-10.1,-15.8,63.0,,28.0,5.0,101.54,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 05:00,2024,2,20,05:00,-9.8,-16.0,61.0,,31.0,7.0,101.62,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 06:00,2024,2,20,06:00,-10.6,-15.9,65.0,,29.0,7.0,101.7,-15.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 07:00,2024,2,20,07:00,-11.2,-15.5,70.0,,28.0,6.0,101.77,-15.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 08:00,2024,2,20,08:00,-10.1,-14.9,68.0,,30.0,7.0,101.85,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 09:00,2024,2,20,09:00,-9.4,-14.7,65.0,,29.0,9.0,101.95,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 10:00,2024,2,20,10:00,-8.0,-15.0,57.0,,30.0,14.0,101.97,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 11:00,2024,2,20,11:00,-7.3,-17.3,45.0,,32.0,13.0,101.97,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 12:00,2024,2,20,12:00,-6.4,-16.5,44.0,,30.0,11.0,101.95,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 13:00,2024,2,20,13:00,-5.1,-17.6,37.0,,30.0,12.0,101.89,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 14:00,2024,2,20,14:00,-4.1,-17.5,35.0,,31.0,12.0,101.92,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 15:00,2024,2,20,15:00,-3.7,-17.2,34.0,,29.0,12.0,101.97,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 16:00,2024,2,20,16:00,-3.5,-16.3,36.0,,28.0,11.0,101.99,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 17:00,2024,2,20,17:00,-4.3,-16.9,37.0,,30.0,13.0,102.05,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 18:00,2024,2,20,18:00,-6.0,-15.7,47.0,,31.0,12.0,102.18,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 19:00,2024,2,20,19:00,-7.2,-15.6,51.0,,31.0,11.0,102.34,-12.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 20:00,2024,2,20,20:00,-8.1,-15.4,55.0,,27.0,10.0,102.39,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 21:00,2024,2,20,21:00,-8.3,-14.8,59.0,,28.0,10.0,102.45,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 22:00,2024,2,20,22:00,-8.5,-15.2,58.0,,31.0,10.0,102.52,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-20 23:00,2024,2,20,23:00,-9.2,-15.5,60.0,,32.0,6.0,102.57,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 00:00,2024,2,21,00:00,-9.6,-15.6,62.0,,34.0,7.0,102.63,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 01:00,2024,2,21,01:00,-10.5,-16.0,64.0,,31.0,4.0,102.69,-13.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 02:00,2024,2,21,02:00,-10.5,-16.6,61.0,,34.0,6.0,102.74,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 03:00,2024,2,21,03:00,-10.9,-16.8,62.0,,35.0,6.0,102.77,-15.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 04:00,2024,2,21,04:00,-11.6,-17.4,62.0,,35.0,4.0,102.8,-14.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 05:00,2024,2,21,05:00,-12.9,-18.8,61.0,,36.0,4.0,102.75,-16.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 06:00,2024,2,21,06:00,-13.1,-19.8,57.0,,,0.0,102.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 07:00,2024,2,21,07:00,-13.6,-18.6,66.0,,,0.0,102.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 08:00,2024,2,21,08:00,-12.1,-18.0,62.0,,,0.0,103.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 09:00,2024,2,21,09:00,-10.0,-17.5,54.0,,,0.0,103.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 10:00,2024,2,21,10:00,-8.8,-16.6,53.0,,6.0,4.0,103.07,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 11:00,2024,2,21,11:00,-7.5,-17.9,43.0,,,0.0,103.04,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 12:00,2024,2,21,12:00,-6.3,-16.1,46.0,,29.0,4.0,102.95,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 13:00,2024,2,21,13:00,-4.7,-16.9,38.0,,34.0,3.0,102.79,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 14:00,2024,2,21,14:00,-4.7,-16.8,38.0,,10.0,8.0,102.74,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 15:00,2024,2,21,15:00,-4.3,-15.4,41.0,,12.0,8.0,102.64,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 16:00,2024,2,21,16:00,-4.4,-14.6,45.0,,11.0,10.0,102.59,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 17:00,2024,2,21,17:00,-4.6,-13.7,49.0,,13.0,7.0,102.58,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 18:00,2024,2,21,18:00,-5.5,-11.8,61.0,,13.0,7.0,102.58,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 19:00,2024,2,21,19:00,-6.0,-11.2,67.0,,,0.0,102.58,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 20:00,2024,2,21,20:00,-6.6,-10.7,72.0,,,0.0,102.52,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 21:00,2024,2,21,21:00,-7.5,-11.0,76.0,,,0.0,102.44,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 22:00,2024,2,21,22:00,-7.6,-10.5,79.0,,,0.0,102.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-21 23:00,2024,2,21,23:00,-7.8,-9.9,85.0,,,0.0,102.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 00:00,2024,2,22,00:00,-8.0,-10.1,85.0,,34.0,3.0,102.26,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 01:00,2024,2,22,01:00,-8.5,-10.4,86.0,,,0.0,102.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 02:00,2024,2,22,02:00,-8.6,-10.3,87.0,,35.0,3.0,102.02,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 03:00,2024,2,22,03:00,-8.5,-9.9,89.0,,34.0,3.0,101.91,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 04:00,2024,2,22,04:00,-8.6,-9.9,91.0,,,0.0,101.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 05:00,2024,2,22,05:00,-8.6,-10.0,89.0,,,0.0,101.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 06:00,2024,2,22,06:00,-8.0,-9.5,89.0,,33.0,4.0,101.63,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 07:00,2024,2,22,07:00,-8.0,-9.6,89.0,,,0.0,101.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 08:00,2024,2,22,08:00,-7.5,-9.2,88.0,,29.0,3.0,101.54,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 09:00,2024,2,22,09:00,-6.3,-8.3,86.0,,32.0,4.0,101.43,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 10:00,2024,2,22,10:00,-5.0,-7.3,84.0,,33.0,3.0,101.28,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 11:00,2024,2,22,11:00,-3.8,-6.6,81.0,,33.0,5.0,101.14,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 12:00,2024,2,22,12:00,-2.9,-6.3,78.0,,32.0,4.0,101.03,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 13:00,2024,2,22,13:00,-1.0,-3.8,81.0,,8.0,7.0,100.83,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 14:00,2024,2,22,14:00,-1.1,-3.3,85.0,,5.0,5.0,100.68,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 15:00,2024,2,22,15:00,-0.7,-3.2,83.0,,,0.0,100.58,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 16:00,2024,2,22,16:00,-0.4,-3.5,80.0,,1.0,4.0,100.47,-2.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 17:00,2024,2,22,17:00,-0.9,-4.2,79.0,,35.0,5.0,100.36,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 18:00,2024,2,22,18:00,-0.7,-3.9,79.0,,36.0,7.0,100.25,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 19:00,2024,2,22,19:00,-0.8,-4.0,79.0,,36.0,5.0,100.23,-2.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 20:00,2024,2,22,20:00,-0.9,-4.1,79.0,,2.0,3.0,100.19,-2.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 21:00,2024,2,22,21:00,-1.0,-4.2,79.0,,35.0,4.0,100.13,-2.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 22:00,2024,2,22,22:00,-1.1,-4.1,80.0,,34.0,8.0,100.09,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-22 23:00,2024,2,22,23:00,-1.9,-4.8,81.0,,33.0,8.0,100.02,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 00:00,2024,2,23,00:00,-2.5,-5.0,83.0,,31.0,5.0,99.94,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 01:00,2024,2,23,01:00,-3.7,-5.7,86.0,,32.0,3.0,99.92,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 02:00,2024,2,23,02:00,-4.4,-6.0,89.0,,24.0,4.0,99.95,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 03:00,2024,2,23,03:00,-4.8,-6.2,90.0,,,0.0,99.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 04:00,2024,2,23,04:00,-5.6,-7.1,89.0,,,0.0,99.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 05:00,2024,2,23,05:00,-5.0,-6.5,89.0,,23.0,4.0,99.98,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 06:00,2024,2,23,06:00,-5.3,-6.2,93.0,,25.0,6.0,99.99,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 07:00,2024,2,23,07:00,-4.8,-5.1,98.0,,24.0,3.0,100.01,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 08:00,2024,2,23,08:00,-3.5,-3.9,97.0,,,0.0,100.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 09:00,2024,2,23,09:00,-1.1,-2.2,93.0,,14.0,3.0,100.02,-2.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 10:00,2024,2,23,10:00,0.7,-1.8,84.0,0.0,22.0,7.0,99.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 11:00,2024,2,23,11:00,1.2,-1.5,82.0,0.0,20.0,8.0,99.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 12:00,2024,2,23,12:00,1.3,-0.5,88.0,0.0,21.0,10.0,99.94,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 13:00,2024,2,23,13:00,1.7,0.2,90.0,0.2,21.0,7.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 14:00,2024,2,23,14:00,1.9,0.0,87.0,0.2,21.0,10.0,99.84,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 15:00,2024,2,23,15:00,2.8,0.1,82.0,0.0,21.0,9.0,99.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 16:00,2024,2,23,16:00,2.6,0.3,85.0,0.0,16.0,6.0,99.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 17:00,2024,2,23,17:00,2.2,0.8,90.0,0.0,15.0,8.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 18:00,2024,2,23,18:00,1.5,1.5,100.0,2.8,12.0,12.0,99.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 19:00,2024,2,23,19:00,2.4,2.4,100.0,3.4,13.0,9.0,99.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 20:00,2024,2,23,20:00,3.1,3.1,100.0,0.8,13.0,8.0,99.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 21:00,2024,2,23,21:00,4.6,4.6,100.0,0.4,16.0,4.0,99.44,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 22:00,2024,2,23,22:00,4.9,4.9,100.0,0.8,15.0,7.0,99.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-23 23:00,2024,2,23,23:00,6.1,6.1,100.0,1.2,21.0,10.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 00:00,2024,2,24,00:00,5.9,5.9,100.0,0.2,21.0,10.0,99.14,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 01:00,2024,2,24,01:00,5.8,5.8,100.0,3.0,22.0,11.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 02:00,2024,2,24,02:00,5.1,5.1,100.0,4.0,21.0,9.0,98.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 03:00,2024,2,24,03:00,5.7,5.7,100.0,2.4,19.0,6.0,98.86,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 04:00,2024,2,24,04:00,7.6,7.6,100.0,4.0,19.0,11.0,98.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 05:00,2024,2,24,05:00,7.3,7.3,100.0,4.6,17.0,10.0,98.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 06:00,2024,2,24,06:00,7.7,7.7,100.0,4.0,19.0,15.0,98.46,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 07:00,2024,2,24,07:00,7.8,7.8,100.0,4.4,21.0,17.0,98.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-02-24 08:00,2024,2,24,08:00,6.2,6.2,100.0,5.2,23.0,13.0,98.51,
